;;PA_1m;;PA_Stat1h;;PA_Stat1h;;PA_Stat1h;;TA_1m;;TA_Stat1h;;TA_Stat1h;;TA_Stat1h;;RH_1m;;RH_Stat1h;;RH_Stat1h;;RH_Stat1h;;DP_1m;;DP_Stat1h;;DP_Stat1h;;DP_Stat1h;;SR_1m;;SR_Stat1h;;SR_Stat1h;;SR_Stat1h;;PR_Sum;
time;status;Avg;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;DP;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;PR_Sum1h;
1/4/21 2:00:06 AM;VALID;998.134;VALID;998.421;VALID;998.82;VALID;998.13;VALID;22.241;VALID;23.081;VALID;23.401;VALID;22.234;VALID;97.982;VALID;93.418;VALID;97.982;VALID;91.803;VALID;21.906;VALID;21.956;VALID;22.146;VALID;21.849;VALID;0.0;VALID;0.0;VALID;0.037;VALID;0.0;VALID;10.0;
1/4/21 3:00:06 AM;VALID;998.38;VALID;998.183;VALID;998.402;VALID;997.992;VALID;22.133;VALID;22.241;VALID;22.352;VALID;22.109;VALID;98.778;VALID;98.601;VALID;98.787;VALID;97.998;VALID;21.931;VALID;22.01;VALID;22.119;VALID;21.91;VALID;0.037;VALID;0.018;VALID;0.112;VALID;0.0;VALID;8.4;
1/4/21 4:00:06 AM;VALID;998.667;VALID;998.372;VALID;998.674;VALID;998.166;VALID;21.698;VALID;21.989;VALID;22.255;VALID;21.099;VALID;99.06;VALID;98.907;VALID;99.079;VALID;98.773;VALID;21.543;VALID;21.806;VALID;22.07;VALID;20.931;VALID;0.0;VALID;0.0;VALID;0.019;VALID;0.0;VALID;2.8;
1/4/21 5:00:06 AM;VALID;999.807;VALID;999.352;VALID;999.807;VALID;998.663;VALID;20.061;VALID;20.271;VALID;21.691;VALID;19.884;VALID;99.116;VALID;99.048;VALID;99.164;VALID;98.92;VALID;19.918;VALID;20.105;VALID;21.416;VALID;19.726;VALID;0.093;VALID;0.027;VALID;0.112;VALID;0.0;VALID;25.0;
1/4/21 6:00:07 AM;VALID;999.816;VALID;999.89;VALID;1000.016;VALID;999.72;VALID;20.107;VALID;20.158;VALID;20.238;VALID;20.074;VALID;99.209;VALID;99.172;VALID;99.214;VALID;99.111;VALID;19.979;VALID;20.024;VALID;20.096;VALID;19.944;VALID;0.318;VALID;0.068;VALID;0.318;VALID;0.0;VALID;3.6;
1/4/21 7:00:07 AM;VALID;999.746;VALID;999.579;VALID;999.813;VALID;999.445;VALID;20.301;VALID;20.213;VALID;20.327;VALID;20.114;VALID;99.274;VALID;99.237;VALID;99.283;VALID;99.204;VALID;20.183;VALID;20.09;VALID;20.205;VALID;19.986;VALID;56.267;VALID;15.556;VALID;56.267;VALID;0.299;VALID;0.4;
1/4/21 8:00:07 AM;VALID;1000.38;VALID;1000.2;VALID;1000.38;VALID;999.68;VALID;20.991;VALID;20.588;VALID;21.091;VALID;20.222;VALID;98.793;VALID;99.163;VALID;99.28;VALID;98.755;VALID;20.793;VALID;20.456;VALID;20.96;VALID;20.111;VALID;122.962;VALID;87.262;VALID;122.962;VALID;56.51;VALID;0.0;
1/4/21 9:00:07 AM;VALID;1000.594;VALID;1000.459;VALID;1000.594;VALID;1000.364;VALID;22.769;VALID;21.832;VALID;22.811;VALID;20.915;VALID;90.609;VALID;95.286;VALID;98.784;VALID;90.609;VALID;21.151;VALID;21.037;VALID;21.535;VALID;20.672;VALID;280.347;VALID;255.191;VALID;388.864;VALID;123.766;VALID;0.0;
1/4/21 10:00:07 AM;VALID;1000.117;VALID;1000.304;VALID;1000.597;VALID;1000.104;VALID;24.971;VALID;23.779;VALID;25.229;VALID;22.703;VALID;78.654;VALID;84.796;VALID;90.638;VALID;76.481;VALID;21.002;VALID;21.044;VALID;21.717;VALID;20.52;VALID;546.266;VALID;388.338;VALID;550.77;VALID;265.602;VALID;0.0;
1/4/21 11:00:06 AM;VALID;999.571;VALID;999.848;VALID;1000.117;VALID;999.535;VALID;25.636;VALID;25.326;VALID;25.644;VALID;24.902;VALID;78.632;VALID;78.716;VALID;80.68;VALID;77.194;VALID;21.643;VALID;21.363;VALID;21.825;VALID;20.698;VALID;385.986;VALID;329.239;VALID;549.686;VALID;258.258;VALID;0.0;
1/4/21 12:00:06 PM;VALID;998.661;VALID;999.055;VALID;999.579;VALID;998.649;VALID;26.842;VALID;26.465;VALID;26.905;VALID;25.619;VALID;77.39;VALID;76.048;VALID;79.495;VALID;72.206;VALID;22.551;VALID;21.902;VALID;22.551;VALID;21.337;VALID;469.088;VALID;488.961;VALID;708.285;VALID;387.107;VALID;0.0;
1/4/21 1:00:06 PM;VALID;997.948;VALID;998.489;VALID;998.731;VALID;997.947;VALID;27.491;VALID;26.929;VALID;27.491;VALID;26.536;VALID;75.122;VALID;77.308;VALID;80.19;VALID;74.027;VALID;22.688;VALID;22.617;VALID;23.216;VALID;21.98;VALID;827.286;VALID;423.622;VALID;939.204;VALID;317.964;VALID;0.0;
1/4/21 2:00:06 PM;VALID;997.85;VALID;997.936;VALID;998.114;VALID;997.772;VALID;28.83;VALID;27.951;VALID;28.834;VALID;27.398;VALID;69.302;VALID;72.779;VALID;76.152;VALID;67.757;VALID;22.643;VALID;22.6;VALID;23.3;VALID;21.952;VALID;679.488;VALID;563.312;VALID;839.825;VALID;383.65;VALID;0.0;
1/4/21 3:00:06 PM;VALID;998.135;VALID;998.046;VALID;998.168;VALID;997.847;VALID;28.126;VALID;28.329;VALID;29.265;VALID;27.914;VALID;67.58;VALID;69.448;VALID;71.929;VALID;66.21;VALID;21.558;VALID;22.191;VALID;23.091;VALID;21.558;VALID;305.836;VALID;408.196;VALID;679.993;VALID;305.836;VALID;0.0;
1/4/21 4:00:06 PM;VALID;998.022;VALID;998.066;VALID;998.138;VALID;998.002;VALID;27.731;VALID;28.03;VALID;28.442;VALID;27.728;VALID;70.605;VALID;70.389;VALID;71.937;VALID;67.62;VALID;21.899;VALID;22.135;VALID;22.737;VALID;21.789;VALID;214.119;VALID;238.182;VALID;304.902;VALID;204.102;VALID;0.0;
1/4/21 5:00:06 PM;VALID;998.264;VALID;998.174;VALID;998.269;VALID;998.017;VALID;27.702;VALID;27.696;VALID;27.967;VALID;27.473;VALID;71.932;VALID;72.151;VALID;73.695;VALID;69.895;VALID;22.177;VALID;22.222;VALID;22.724;VALID;21.697;VALID;195.02;VALID;197.642;VALID;262.388;VALID;170.989;VALID;0.0;
1/4/21 6:00:07 PM;VALID;998.511;VALID;998.389;VALID;998.529;VALID;998.262;VALID;28.498;VALID;28.066;VALID;28.76;VALID;27.543;VALID;67.461;VALID;71.053;VALID;73.375;VALID;67.352;VALID;21.884;VALID;22.316;VALID;22.801;VALID;21.793;VALID;208.513;VALID;262.773;VALID;488.971;VALID;154.955;VALID;0.0;
1/4/21 7:00:07 PM;VALID;998.555;VALID;998.51;VALID;998.577;VALID;998.439;VALID;27.266;VALID;28.029;VALID;29.279;VALID;27.266;VALID;74.028;VALID;69.465;VALID;74.028;VALID;64.789;VALID;22.229;VALID;21.909;VALID;22.229;VALID;21.51;VALID;13.997;VALID;137.262;VALID;325.458;VALID;13.997;VALID;0.0;
1/4/21 8:00:07 PM;VALID;998.958;VALID;998.762;VALID;998.958;VALID;998.556;VALID;26.293;VALID;26.844;VALID;27.272;VALID;26.257;VALID;78.978;VALID;75.64;VALID;79.514;VALID;72.909;VALID;22.352;VALID;22.17;VALID;22.479;VALID;21.976;VALID;0.0;VALID;2.959;VALID;13.866;VALID;0.0;VALID;0.0;
1/4/21 9:00:07 PM;VALID;999.561;VALID;999.363;VALID;999.614;VALID;998.958;VALID;25.582;VALID;25.845;VALID;26.303;VALID;25.574;VALID;81.027;VALID;80.76;VALID;83.323;VALID;78.932;VALID;22.082;VALID;22.282;VALID;22.714;VALID;22.035;VALID;0.056;VALID;0.035;VALID;0.112;VALID;0.0;VALID;0.0;
1/4/21 10:00:06 PM;VALID;1000.09;VALID;999.899;VALID;1000.143;VALID;999.552;VALID;24.326;VALID;24.683;VALID;25.595;VALID;24.22;VALID;88.11;VALID;86.511;VALID;89.109;VALID;80.535;VALID;22.229;VALID;22.273;VALID;22.489;VALID;21.992;VALID;0.037;VALID;0.047;VALID;0.112;VALID;0.0;VALID;0.0;
1/4/21 11:00:06 PM;VALID;1000.236;VALID;1000.198;VALID;1000.261;VALID;1000.096;VALID;23.425;VALID;23.841;VALID;24.386;VALID;23.308;VALID;89.939;VALID;89.681;VALID;92.474;VALID;84.49;VALID;21.678;VALID;22.033;VALID;22.458;VALID;21.492;VALID;0.019;VALID;0.025;VALID;0.093;VALID;0.0;VALID;0.0;
1/5/21 12:00:06 AM;VALID;1000.308;VALID;1000.255;VALID;1000.36;VALID;1000.176;VALID;22.627;VALID;23.128;VALID;23.728;VALID;22.445;VALID;93.628;VALID;91.431;VALID;94.298;VALID;87.725;VALID;21.546;VALID;21.648;VALID;22.002;VALID;21.418;VALID;0.0;VALID;0.014;VALID;0.075;VALID;0.0;VALID;0.0;
1/5/21 1:00:06 AM;VALID;999.774;VALID;1000.111;VALID;1000.333;VALID;999.751;VALID;22.771;VALID;22.874;VALID;23.302;VALID;22.576;VALID;91.53;VALID;92.226;VALID;95.033;VALID;88.53;VALID;21.319;VALID;21.54;VALID;21.795;VALID;21.232;VALID;0.0;VALID;0.001;VALID;0.019;VALID;0.0;VALID;0.0;
1/5/21 2:00:06 AM;VALID;999.703;VALID;999.815;VALID;999.933;VALID;999.697;VALID;22.66;VALID;22.653;VALID;22.928;VALID;22.349;VALID;93.637;VALID;92.526;VALID;94.304;VALID;89.904;VALID;21.58;VALID;21.378;VALID;21.58;VALID;21.075;VALID;0.019;VALID;0.044;VALID;0.112;VALID;0.0;VALID;0.0;
1/5/21 3:00:06 AM;VALID;999.521;VALID;999.595;VALID;999.754;VALID;999.466;VALID;22.469;VALID;22.423;VALID;22.736;VALID;22.165;VALID;95.794;VALID;95.405;VALID;96.968;VALID;92.803;VALID;21.763;VALID;21.65;VALID;21.773;VALID;21.418;VALID;0.0;VALID;0.006;VALID;0.056;VALID;0.0;VALID;0.0;
1/5/21 4:00:06 AM;VALID;999.222;VALID;999.314;VALID;999.565;VALID;999.16;VALID;22.051;VALID;22.379;VALID;22.795;VALID;22.051;VALID;95.035;VALID;94.984;VALID;96.588;VALID;92.837;VALID;21.218;VALID;21.53;VALID;21.85;VALID;21.218;VALID;0.037;VALID;0.015;VALID;0.112;VALID;0.0;VALID;0.0;
1/5/21 5:00:06 AM;VALID;999.265;VALID;999.166;VALID;999.265;VALID;999.091;VALID;22.068;VALID;21.959;VALID;22.128;VALID;21.767;VALID;91.745;VALID;94.09;VALID;95.791;VALID;91.691;VALID;20.661;VALID;20.958;VALID;21.344;VALID;20.575;VALID;0.056;VALID;0.048;VALID;0.112;VALID;0.0;VALID;0.0;
1/5/21 6:00:07 AM;VALID;999.856;VALID;999.512;VALID;999.857;VALID;999.266;VALID;21.56;VALID;22.013;VALID;22.409;VALID;21.56;VALID;94.916;VALID;91.574;VALID;94.916;VALID;88.715;VALID;20.709;VALID;20.573;VALID;20.793;VALID;20.331;VALID;5.756;VALID;0.82;VALID;5.756;VALID;0.0;VALID;0.0;
1/5/21 7:00:07 AM;VALID;1000.803;VALID;1000.308;VALID;1000.803;VALID;999.862;VALID;22.368;VALID;21.998;VALID;22.421;VALID;21.421;VALID;92.719;VALID;93.845;VALID;95.706;VALID;92.315;VALID;21.13;VALID;20.961;VALID;21.532;VALID;20.548;VALID;67.312;VALID;46.156;VALID;98.912;VALID;5.027;VALID;0.0;
1/5/21 8:00:07 AM;VALID;1001.104;VALID;1001.023;VALID;1001.139;VALID;1000.809;VALID;24.793;VALID;23.596;VALID;24.793;VALID;22.306;VALID;82.525;VALID;87.461;VALID;93.038;VALID;82.341;VALID;21.613;VALID;21.377;VALID;21.888;VALID;21.034;VALID;242.0;VALID;172.726;VALID;249.288;VALID;66.62;VALID;0.0;
1/5/21 9:00:07 AM;VALID;1001.19;VALID;1001.163;VALID;1001.204;VALID;1001.094;VALID;26.292;VALID;25.751;VALID;26.304;VALID;24.816;VALID;74.488;VALID;78.827;VALID;82.652;VALID;73.726;VALID;21.393;VALID;21.784;VALID;22.372;VALID;21.153;VALID;434.423;VALID;315.46;VALID;434.423;VALID;243.121;VALID;0.0;
1/5/21 10:00:06 AM;VALID;1001.029;VALID;1001.138;VALID;1001.196;VALID;1001.029;VALID;27.154;VALID;26.975;VALID;27.38;VALID;26.299;VALID;75.037;VALID;74.009;VALID;76.418;VALID;71.739;VALID;22.344;VALID;21.951;VALID;22.668;VALID;21.024;VALID;381.987;VALID;386.594;VALID;558.525;VALID;292.811;VALID;0.0;
1/5/21 11:00:06 AM;VALID;1000.712;VALID;1000.86;VALID;1001.029;VALID;1000.712;VALID;29.465;VALID;28.561;VALID;30.002;VALID;27.161;VALID;67.804;VALID;70.358;VALID;75.379;VALID;64.069;VALID;22.888;VALID;22.622;VALID;23.545;VALID;21.846;VALID;692.382;VALID;683.701;VALID;920.068;VALID;380.585;VALID;0.0;
1/5/21 12:00:06 PM;VALID;1000.238;VALID;1000.487;VALID;1000.708;VALID;1000.238;VALID;29.355;VALID;29.211;VALID;29.54;VALID;28.878;VALID;67.209;VALID;68.637;VALID;71.018;VALID;66.507;VALID;22.639;VALID;22.846;VALID;23.52;VALID;22.19;VALID;676.367;VALID;529.605;VALID;686.458;VALID;441.319;VALID;0.0;
1/5/21 1:00:06 PM;VALID;999.525;VALID;999.923;VALID;1000.241;VALID;999.523;VALID;30.09;VALID;30.043;VALID;30.529;VALID;29.349;VALID;67.903;VALID;66.679;VALID;70.45;VALID;62.986;VALID;23.507;VALID;23.163;VALID;24.053;VALID;22.497;VALID;571.233;VALID;599.479;VALID;839.844;VALID;530.139;VALID;0.0;
1/5/21 2:00:06 PM;VALID;999.068;VALID;999.265;VALID;999.524;VALID;999.067;VALID;30.691;VALID;30.381;VALID;30.807;VALID;29.889;VALID;66.812;VALID;67.567;VALID;70.147;VALID;65.28;VALID;23.81;VALID;23.702;VALID;24.531;VALID;23.003;VALID;532.045;VALID;541.983;VALID;588.219;VALID;484.617;VALID;0.0;
1/5/21 3:00:06 PM;VALID;998.562;VALID;998.864;VALID;999.064;VALID;998.529;VALID;31.652;VALID;31.184;VALID;31.669;VALID;30.575;VALID;64.064;VALID;66.093;VALID;68.956;VALID;63.569;VALID;24.022;VALID;24.098;VALID;24.665;VALID;23.591;VALID;754.368;VALID;616.378;VALID;832.443;VALID;489.345;VALID;0.0;
1/5/21 4:00:06 PM;VALID;997.953;VALID;998.231;VALID;998.558;VALID;997.953;VALID;31.208;VALID;31.669;VALID;32.21;VALID;31.197;VALID;64.7;VALID;63.706;VALID;66.62;VALID;61.655;VALID;23.766;VALID;23.943;VALID;24.558;VALID;23.416;VALID;280.421;VALID;467.269;VALID;782.586;VALID;278.16;VALID;0.0;
1/5/21 5:00:07 PM;VALID;997.41;VALID;997.618;VALID;997.954;VALID;997.4;VALID;31.457;VALID;31.413;VALID;31.685;VALID;31.17;VALID;63.06;VALID;63.198;VALID;65.869;VALID;60.745;VALID;23.575;VALID;23.566;VALID;24.308;VALID;23.09;VALID;274.834;VALID;282.702;VALID;301.482;VALID;270.816;VALID;0.0;
1/5/21 6:00:07 PM;VALID;997.532;VALID;997.381;VALID;997.533;VALID;997.265;VALID;30.369;VALID;31.213;VALID;31.47;VALID;30.369;VALID;69.383;VALID;64.797;VALID;69.87;VALID;62.261;VALID;24.133;VALID;23.792;VALID;24.581;VALID;23.306;VALID;113.712;VALID;231.21;VALID;345.285;VALID;113.712;VALID;0.0;
1/5/21 7:00:07 PM;VALID;997.872;VALID;997.654;VALID;997.875;VALID;997.44;VALID;29.146;VALID;29.704;VALID;30.356;VALID;29.146;VALID;72.702;VALID;71.547;VALID;73.042;VALID;69.275;VALID;23.738;VALID;24.003;VALID;24.238;VALID;23.738;VALID;26.592;VALID;75.407;VALID;155.067;VALID;26.592;VALID;0.0;
1/5/21 8:00:07 PM;VALID;997.997;VALID;997.88;VALID;997.997;VALID;997.78;VALID;27.795;VALID;28.484;VALID;29.176;VALID;27.772;VALID;75.189;VALID;73.317;VALID;75.581;VALID;71.843;VALID;22.996;VALID;23.235;VALID;23.829;VALID;22.941;VALID;0.0;VALID;5.643;VALID;26.424;VALID;0.0;VALID;0.0;
1/5/21 9:00:06 PM;VALID;998.541;VALID;998.292;VALID;998.551;VALID;997.998;VALID;27.228;VALID;27.483;VALID;27.861;VALID;27.221;VALID;77.734;VALID;76.651;VALID;77.832;VALID;75.058;VALID;22.998;VALID;23.012;VALID;23.104;VALID;22.944;VALID;0.0;VALID;0.045;VALID;0.112;VALID;0.0;VALID;0.0;
1/5/21 10:00:06 PM;VALID;999.198;VALID;998.828;VALID;999.198;VALID;998.54;VALID;26.43;VALID;26.836;VALID;27.221;VALID;26.43;VALID;81.834;VALID;80.033;VALID;81.834;VALID;77.75;VALID;23.072;VALID;23.099;VALID;23.187;VALID;22.95;VALID;0.0;VALID;0.025;VALID;0.112;VALID;0.0;VALID;0.0;
1/5/21 11:00:06 PM;VALID;998.991;VALID;999.178;VALID;999.29;VALID;998.991;VALID;25.849;VALID;25.986;VALID;26.446;VALID;25.409;VALID;86.349;VALID;85.501;VALID;89.402;VALID;81.867;VALID;23.393;VALID;23.359;VALID;23.539;VALID;23.082;VALID;0.0;VALID;0.005;VALID;0.056;VALID;0.0;VALID;0.0;
1/6/21 12:00:06 AM;VALID;998.492;VALID;998.782;VALID;999.024;VALID;998.492;VALID;25.109;VALID;25.373;VALID;25.882;VALID;24.976;VALID;90.714;VALID;89.406;VALID;91.362;VALID;86.282;VALID;23.483;VALID;23.501;VALID;23.722;VALID;23.383;VALID;0.0;VALID;0.001;VALID;0.019;VALID;0.0;VALID;0.0;
1/6/21 1:00:07 AM;VALID;998.075;VALID;998.203;VALID;998.488;VALID;998.072;VALID;24.833;VALID;24.93;VALID;25.326;VALID;24.426;VALID;91.233;VALID;91.211;VALID;94.314;VALID;88.363;VALID;23.304;VALID;23.39;VALID;23.535;VALID;23.228;VALID;0.0;VALID;0.0;VALID;0.019;VALID;0.0;VALID;0.0;
1/6/21 2:00:06 AM;VALID;997.743;VALID;997.905;VALID;998.076;VALID;997.743;VALID;24.139;VALID;24.524;VALID;24.961;VALID;24.133;VALID;95.846;VALID;93.752;VALID;95.856;VALID;90.178;VALID;23.434;VALID;23.447;VALID;23.674;VALID;23.217;VALID;0.019;VALID;0.019;VALID;0.112;VALID;0.0;VALID;0.0;
1/6/21 3:00:06 AM;VALID;997.512;VALID;997.594;VALID;997.759;VALID;997.47;VALID;23.496;VALID;24.012;VALID;24.386;VALID;23.467;VALID;97.896;VALID;95.675;VALID;97.908;VALID;94.109;VALID;23.144;VALID;23.274;VALID;23.411;VALID;23.056;VALID;0.019;VALID;0.027;VALID;0.093;VALID;0.0;VALID;0.0;
1/6/21 4:00:07 AM;VALID;997.719;VALID;997.537;VALID;997.719;VALID;997.426;VALID;23.179;VALID;23.384;VALID;23.507;VALID;23.166;VALID;98.097;VALID;98.165;VALID;98.293;VALID;97.899;VALID;22.861;VALID;23.075;VALID;23.21;VALID;22.852;VALID;0.0;VALID;0.007;VALID;0.056;VALID;0.0;VALID;0.0;
1/6/21 5:00:07 AM;VALID;998.114;VALID;997.896;VALID;998.114;VALID;997.725;VALID;23.064;VALID;23.36;VALID;23.774;VALID;23.06;VALID;98.184;VALID;97.655;VALID;98.21;VALID;96.067;VALID;22.761;VALID;22.967;VALID;23.24;VALID;22.761;VALID;0.037;VALID;0.004;VALID;0.056;VALID;0.0;VALID;0.0;
1/6/21 6:00:07 AM;VALID;998.839;VALID;998.487;VALID;998.839;VALID;998.115;VALID;23.006;VALID;22.956;VALID;23.25;VALID;22.786;VALID;98.616;VALID;98.359;VALID;98.633;VALID;98.064;VALID;22.776;VALID;22.683;VALID;22.942;VALID;22.488;VALID;3.139;VALID;0.279;VALID;3.139;VALID;0.0;VALID;0.0;
1/6/21 7:00:07 AM;VALID;999.43;VALID;999.147;VALID;999.43;VALID;998.84;VALID;24.403;VALID;23.241;VALID;24.403;VALID;22.826;VALID;93.102;VALID;97.989;VALID;98.718;VALID;92.94;VALID;23.214;VALID;22.905;VALID;23.306;VALID;22.596;VALID;105.751;VALID;42.857;VALID;105.751;VALID;3.196;VALID;0.0;
1/6/21 8:00:07 AM;VALID;999.756;VALID;999.643;VALID;999.815;VALID;999.433;VALID;26.717;VALID;25.677;VALID;26.717;VALID;24.409;VALID;80.66;VALID;86.636;VALID;93.094;VALID;78.325;VALID;23.113;VALID;23.259;VALID;23.703;VALID;22.668;VALID;268.48;VALID;182.679;VALID;268.48;VALID;106.162;VALID;0.0;
1/6/21 9:00:06 AM;VALID;999.759;VALID;999.753;VALID;999.825;VALID;999.687;VALID;29.285;VALID;28.431;VALID;29.982;VALID;26.724;VALID;68.823;VALID;75.477;VALID;80.709;VALID;67.879;VALID;22.963;VALID;23.65;VALID;24.267;VALID;22.646;VALID;482.991;VALID;378.355;VALID;485.253;VALID;258.09;VALID;0.0;
1/6/21 10:00:06 AM;VALID;999.821;VALID;999.862;VALID;999.933;VALID;999.762;VALID;30.619;VALID;30.383;VALID;30.935;VALID;29.285;VALID;66.694;VALID;67.284;VALID;70.318;VALID;64.158;VALID;23.712;VALID;23.636;VALID;24.608;VALID;22.881;VALID;514.33;VALID;562.552;VALID;637.46;VALID;483.758;VALID;0.0;
1/6/21 11:00:06 AM;VALID;999.453;VALID;999.666;VALID;999.838;VALID;999.444;VALID;31.783;VALID;31.602;VALID;32.139;VALID;30.645;VALID;57.076;VALID;61.429;VALID;66.798;VALID;56.61;VALID;22.234;VALID;23.252;VALID;24.108;VALID;22.234;VALID;823.268;VALID;716.251;VALID;823.268;VALID;516.199;VALID;0.0;
1/6/21 12:00:06 PM;VALID;998.729;VALID;999.128;VALID;999.473;VALID;998.721;VALID;33.322;VALID;32.539;VALID;33.327;VALID;31.675;VALID;56.897;VALID;57.068;VALID;60.903;VALID;54.688;VALID;23.615;VALID;22.941;VALID;24.155;VALID;22.02;VALID;968.917;VALID;857.772;VALID;968.917;VALID;284.121;VALID;0.0;
1/6/21 1:00:06 PM;VALID;997.919;VALID;998.384;VALID;998.743;VALID;997.918;VALID;32.829;VALID;32.747;VALID;33.539;VALID;32.032;VALID;59.163;VALID;58.351;VALID;63.421;VALID;53.002;VALID;23.804;VALID;23.478;VALID;24.459;VALID;22.299;VALID;228.489;VALID;603.372;VALID;1014.476;VALID;194.908;VALID;0.0;
1/6/21 2:00:06 PM;VALID;997.033;VALID;997.411;VALID;997.931;VALID;997.016;VALID;33.768;VALID;33.154;VALID;34.356;VALID;32.534;VALID;56.84;VALID;58.041;VALID;62.021;VALID;54.912;VALID;24.014;VALID;23.782;VALID;25.345;VALID;22.904;VALID;881.329;VALID;616.423;VALID;1001.115;VALID;106.162;VALID;0.0;
1/6/21 3:00:06 PM;VALID;996.324;VALID;996.691;VALID;997.029;VALID;996.323;VALID;34.503;VALID;34.269;VALID;34.99;VALID;33.759;VALID;54.568;VALID;53.953;VALID;58.4;VALID;50.322;VALID;24.017;VALID;23.607;VALID;24.619;VALID;22.817;VALID;608.794;VALID;824.407;VALID;882.843;VALID;608.794;VALID;0.0;
1/6/21 4:00:07 PM;VALID;995.323;VALID;995.919;VALID;996.322;VALID;995.323;VALID;34.39;VALID;34.313;VALID;34.743;VALID;33.822;VALID;50.349;VALID;51.532;VALID;54.629;VALID;48.889;VALID;22.579;VALID;22.878;VALID;23.95;VALID;22.106;VALID;486.99;VALID;515.151;VALID;709.294;VALID;205.616;VALID;0.0;
1/6/21 5:00:07 PM;VALID;995.528;VALID;995.304;VALID;995.528;VALID;995.204;VALID;33.922;VALID;34.075;VALID;34.366;VALID;33.841;VALID;54.733;VALID;50.936;VALID;56.551;VALID;47.46;VALID;23.528;VALID;22.476;VALID;24.016;VALID;21.46;VALID;332.521;VALID;355.442;VALID;486.916;VALID;306.116;VALID;0.0;
1/6/21 6:00:07 PM;VALID;995.971;VALID;995.682;VALID;995.971;VALID;995.379;VALID;31.547;VALID;32.984;VALID;33.932;VALID;31.547;VALID;64.906;VALID;57.811;VALID;64.906;VALID;52.431;VALID;24.14;VALID;23.53;VALID;24.357;VALID;22.48;VALID;69.946;VALID;180.808;VALID;337.025;VALID;69.946;VALID;0.0;
1/6/21 7:00:08 PM;VALID;996.858;VALID;996.367;VALID;996.858;VALID;995.96;VALID;29.722;VALID;30.542;VALID;31.53;VALID;29.722;VALID;69.421;VALID;67.724;VALID;70.168;VALID;64.986;VALID;23.523;VALID;23.885;VALID;24.475;VALID;23.523;VALID;14.184;VALID;40.705;VALID;69.76;VALID;14.184;VALID;0.0;
1/6/21 8:00:07 PM;VALID;997.463;VALID;997.243;VALID;997.541;VALID;996.735;VALID;29.081;VALID;29.332;VALID;29.781;VALID;28.956;VALID;68.593;VALID;69.757;VALID;72.36;VALID;67.338;VALID;22.713;VALID;23.225;VALID;23.636;VALID;22.713;VALID;0.0;VALID;2.455;VALID;14.034;VALID;0.0;VALID;0.0;
1/6/21 9:00:06 PM;VALID;998.159;VALID;997.859;VALID;998.159;VALID;997.423;VALID;28.394;VALID;28.713;VALID;29.113;VALID;28.381;VALID;70.588;VALID;69.689;VALID;71.962;VALID;68.382;VALID;22.529;VALID;22.621;VALID;23.1;VALID;22.319;VALID;0.093;VALID;0.015;VALID;0.093;VALID;0.0;VALID;0.0;
1/6/21 10:00:06 PM;VALID;998.4;VALID;998.365;VALID;998.47;VALID;998.164;VALID;27.559;VALID;27.932;VALID;28.477;VALID;27.296;VALID;69.558;VALID;69.814;VALID;75.265;VALID;66.18;VALID;21.49;VALID;21.891;VALID;23.244;VALID;21.102;VALID;0.075;VALID;0.065;VALID;0.131;VALID;0.0;VALID;0.0;
1/6/21 11:00:06 PM;VALID;998.58;VALID;998.582;VALID;998.704;VALID;998.38;VALID;26.836;VALID;27.278;VALID;27.564;VALID;26.836;VALID;71.615;VALID;70.475;VALID;72.677;VALID;68.898;VALID;21.274;VALID;21.431;VALID;21.699;VALID;21.136;VALID;0.019;VALID;0.032;VALID;0.112;VALID;0.0;VALID;0.0;
1/7/21 12:00:06 AM;VALID;998.327;VALID;998.434;VALID;998.588;VALID;998.327;VALID;26.277;VALID;26.495;VALID;26.896;VALID;26.25;VALID;74.137;VALID;72.833;VALID;74.137;VALID;71.343;VALID;21.301;VALID;21.221;VALID;21.44;VALID;21.059;VALID;0.0;VALID;0.001;VALID;0.037;VALID;0.0;VALID;0.0;
1/7/21 1:00:07 AM;VALID;997.521;VALID;997.916;VALID;998.327;VALID;997.518;VALID;25.635;VALID;26.02;VALID;26.339;VALID;25.576;VALID;79.016;VALID;75.788;VALID;79.026;VALID;73.548;VALID;21.721;VALID;21.412;VALID;21.721;VALID;21.185;VALID;0.0;VALID;0.014;VALID;0.112;VALID;0.0;VALID;0.0;
1/7/21 2:00:06 AM;VALID;996.96;VALID;997.21;VALID;997.52;VALID;996.957;VALID;24.653;VALID;25.224;VALID;25.618;VALID;24.637;VALID;84.089;VALID;80.915;VALID;84.404;VALID;77.762;VALID;21.783;VALID;21.705;VALID;22.028;VALID;21.398;VALID;0.0;VALID;0.003;VALID;0.056;VALID;0.0;VALID;0.0;
1/7/21 3:00:06 AM;VALID;996.815;VALID;996.891;VALID;996.973;VALID;996.802;VALID;24.64;VALID;24.681;VALID;24.832;VALID;24.496;VALID;83.689;VALID;83.834;VALID;84.91;VALID;82.923;VALID;21.692;VALID;21.76;VALID;21.954;VALID;21.686;VALID;0.019;VALID;0.021;VALID;0.112;VALID;0.0;VALID;0.0;
